Contact Id (18 digit),Opportunity Id (18 Digit),Lead Source (recent),Stage,[REDACTED],Recurring [REDACTED],Created Date,Close Date
003Dm0000016VkiIAE,006Dm000001rSEZIA2,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000016VZmIAM,006Dm000001rS1fIAE,Contact Sales,Business Negotiation,31000,0,[REDACTED],[REDACTED]
003Dm0000016VZwIAM,006Dm000001rS1pIAE,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000016VZNIA2,006Dm000001rS1VIAU,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000016RYRIA2,006Dm000001rOchIAE,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016RRaIAM,[REDACTED],Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016RUyIAM,006Dm000001rOYaIAM,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016S4zIAE,006Dm000001rPHkIAM,Contact Sales,Closed Lost,60000,0,[REDACTED],[REDACTED]
003Dm0000016RSYIA2,006Dm000001rOUTIA2,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016SSrIAM,006Dm000001rPlfIAE,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016S0kIAE,006Dm000001rPElIAM,Contact Sales,Solution Design,76000,0,[REDACTED],[REDACTED]
003Dm0000016S4aIAE,[REDACTED],Contact Sales,Qualified Opportunity,80000,0,[REDACTED],[REDACTED]
003Dm0000016SAYIA2,006Dm000001rPOvIAM,Contact Sales,Solution Design,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016PVdIAM,006Dm000001rMKgIAM,Drift,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000030wZjIAI,006Dm000001rMKgIAM,Drift,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016PPVIA2,006Dm000001rMF2IAM,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000016QTUIA2,006Dm000001rNd5IAE,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016NOZIA2,006Dm000001rJtsIAE,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000016OWfIAM,006Dm000001rLcUIAU,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016PHCIA2,006Dm000001rM9EIAU,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm0000016O9VIAU,006Dm000001rKvuIAE,Contact Sales,Referred to [REDACTED],80000,0,[REDACTED],[REDACTED]
003Dm0000016O2LIAU,006Dm000001rKngIAE,Contact Sales,Rejected [REDACTED],40000,0,[REDACTED],[REDACTED]
003Dm0000016OXXIA2,006Dm000001rLLZIA2,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001rJp2IAE,Contact Sales,Development,45000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001rK6xIAE,Contact Sales,Closed Lost,42000,0,[REDACTED],[REDACTED]
003Dm0000016NYoIAM,006Dm000001rK6xIAE,Contact Sales,Closed Lost,42000,0,[REDACTED],[REDACTED]
003Dm0000016NymIAE,006Dm000001rKgkIAE,Contact Sales,Closed Won,[REDACTED],[REDACTED],[REDACTED],[REDACTED]
003Dm0000016ZYJIA2,006Dm000001rKgkIAE,Contact Sales,Closed Won,[REDACTED],[REDACTED],[REDACTED],[REDACTED]
003Dm0000031aMCIAY,006Dm000001rKgkIAE,Contact Sales,Closed Won,[REDACTED],[REDACTED],[REDACTED],[REDACTED]
003Dm000005GireIAC,006Dm000001rKgkIAE,Contact Sales,Closed Won,[REDACTED],[REDACTED],[REDACTED],[REDACTED]
003Dm000005H5PWIA0,006Dm000001rKgkIAE,Contact Sales,Closed Won,[REDACTED],[REDACTED],[REDACTED],[REDACTED]
003Dm0000016LMgIAM,006Dm000001rHYUIA2,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016LjTIAU,006Dm000001rI87IAE,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016LuqIAE,006Dm000001rIKSIA2,Drift,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016MvVIAU,006Dm000001rJXcIAM,Drift,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016MslIAE,006Dm000001rJVCIA2,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016LMfIAM,006Dm000001rHYTIA2,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm0000016M0uIAE,006Dm000001rIVGIA2,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000016IusIAE,006Dm000001rEs1IAE,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm0000016PJDIA2,006Dm000001rEs1IAE,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm0000016JLgIAM,006Dm000001rFSAIA2,Abandoned Cart,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016JVqIAM,006Dm000001rFcnIAE,Contact Sales,Proposal,50000,0,[REDACTED],[REDACTED]
003Dm0000016EZJIA2,006Dm000001rBlHIAU,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000016EXcIAM,006Dm000001rBjpIAE,Drift,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm0000016EiQIAU,006Dm000001rBvCIAU,Contact Sales,Solution Design,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016FkWIAU,006Dm000001rD9yIAE,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm0000016FMmIAM,006Dm000001rCjqIAE,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000016BqmIAE,006Dm000001r8u1IAA,Contact Sales,Closed Lost,25200,0,[REDACTED],[REDACTED]
003Dm0000016EBvIAM,006Dm000001rBMWIA2,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm0000016BpyIAE,006Dm000001r8rqIAA,Web Content,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016DWxIAM,006Dm000001rAmJIAU,Contact Sales,[REDACTED] Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016CwlIAE,006Dm000001rA4WIAU,Contact Sales,Proposal,90000,0,[REDACTED],[REDACTED]
003Dm0000016DiZIAU,006Dm000001rA4WIAU,Contact Sales,Proposal,90000,0,[REDACTED],[REDACTED]
003Dm00000169VGIAY,006Dm000001r6StIAI,Contact Sales,Qualified Opportunity,50000,0,[REDACTED],[REDACTED]
003Dm00000169WOIAY,006Dm000001r6ULIAY,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm00000169djIAA,006Dm000001r6bgIAA,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000169VVIAY,006Dm000001r6TDIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000169YUIAY,006Dm000001r6WRIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016ASMIA2,006Dm000001r7ZCIAY,Nurture,Closed Won,50000,50000,[REDACTED],[REDACTED]
003Dm0000016AcpIAE,[REDACTED],Drift,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000169dAIAQ,006Dm000001r6asIAA,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm0000016BJtIAM,006Dm000001r8a1IAA,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016AjvIAE,006Dm000001r7wpIAA,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000016B9rIAE,006Dm000001r8RdIAI,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm00000167MCIAY,006Dm000001r45YIAQ,Contact Sales,Rejected [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000167PqIAI,006Dm000001r4BbIAI,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm00000167AlIAI,[REDACTED],Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000167h1IAA,[REDACTED],Contact Sales,Development,30000,0,[REDACTED],[REDACTED]
003Dm00000165qcIAA,006Dm000001r2NbIAI,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000165eHIAQ,006Dm000001r2EEIAY,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000165QLIAY,006Dm000001r1uOIAQ,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000165RsIAI,[REDACTED],Contact Sales,Closed Lost,47500,0,[REDACTED],[REDACTED]
003Dm00000165n9IAA,006Dm000001r2PgIAI,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000165N3IAI,006Dm000001r1qRIAQ,Contact Sales,Closed Lost,72000,0,[REDACTED],[REDACTED]
003Dm000001667OIAQ,[REDACTED],Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm[REDACTED]IAA,006Dm000001r3pBIAQ,Contact Sales,[REDACTED] Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000166ciIAA,006Dm000001r3UDIAY,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000163TjIAI,006Dm000001r0ZKIAY,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm00000163gvIAA,[REDACTED],Contact Sales,Proposal,40000,0,[REDACTED],[REDACTED]
003Dm00000168aeIAA,[REDACTED],Contact Sales,Proposal,40000,0,[REDACTED],[REDACTED]
003Dm00000163YPIAY,006Dm000001r0cJIAQ,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000163QkIAI,006Dm000001r0X4IAI,Contact Sales,Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000016IxrIAE,006Dm000001r0X4IAI,Contact Sales,Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm00000163MJIAY,006Dm000001r0UyIAI,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001r0S4IAI,Contact Sales,Solution Design,40000,0,[REDACTED],[REDACTED]
003Dm00000163NbIAI,006Dm000001r0VcIAI,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm00000163E4IAI,006Dm000001r0PPIAY,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm000001638BIAQ,006Dm000001r0KjIAI,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm00000163QfIAI,006Dm000001r0WzIAI,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001r06XIAQ,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
[REDACTED],[REDACTED],Contact Sales,Closed Won,49500,49500,[REDACTED],[REDACTED]
003Dm00000162ymIAA,006Dm000001r0CkIAI,Contact Sales,Referred to [REDACTED],45000,0,[REDACTED],[REDACTED]
003Dm00000162yNIAQ,006Dm000001r0CGIAY,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm00000162smIAA,006Dm000001r063IAA,Drift,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm00000162swIAA,006Dm000001r063IAA,Drift,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm00000162y3IAA,006Dm000001r0BhIAI,Contact Sales,Proposal,80000,0,[REDACTED],[REDACTED]
003Dm000001630OIAQ,006Dm000001r0DnIAI,Contact Sales,Development,45000,0,[REDACTED],[REDACTED]
003Dm000001630uIAA,006Dm000001r0E2IAI,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000162vdIAA,006Dm000001r07zIAA,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001qztEIAQ,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm00000162d4IAA,006Dm000001qzulIAA,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000162pzIAA,006Dm000001r04gIAA,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000162Z8IAI,006Dm000001qzsLIAQ,Contact Sales,Business Negotiation,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000162qqIAA,[REDACTED],Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000162bTIAQ,006Dm000001qztYIAQ,Contact Sales,Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm00000162biIAA,006Dm000001qztsIAA,Drift,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm00000162Z3IAI,006Dm000001qzsGIAQ,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm00000162eCIAQ,006Dm000001qzvjIAA,Drift,Closed Lost,69250,0,[REDACTED],[REDACTED]
003Dm00000162YQIAY,006Dm000001qzrnIAA,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm00000162Y0IAI,006Dm000001qzrNIAQ,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm00000162KIIAY,006Dm000001qzdBIAQ,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm00000162YKIAY,[REDACTED],Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm00000162BgIAI,006Dm000001qzYpIAI,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm00000161zVIAQ,006Dm000001qzV7IAI,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm000001628mIAA,006Dm000001qzXNIAY,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm000001632NIAQ,006Dm000001qzXNIAY,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm00000161yhIAA,006Dm000001qzUnIAI,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm000001627KIAQ,006Dm000001qzXDIAY,Contact Sales,Closed Lost,80000,0,[REDACTED],[REDACTED]
003Dm00000161yIIAQ,006Dm000001qzUOIAY,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm00000161yEIAQ,006Dm000001qzUJIAY,Drift,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm000001623cIAA,006Dm000001qzW5IAI,Contact Sales,Development,36000,0,[REDACTED],[REDACTED]
003Dm00000162AsIAI,006Dm000001qzXwIAI,Drift,[REDACTED] Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm000001628DIAQ,006Dm000001qzXIIAY,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm00000161bQIAQ,006Dm000001qzGgIAI,Contact Sales,Closed Lost,82500,0,[REDACTED],[REDACTED]
003Dm00000161d7IAA,006Dm000001qzIrIAI,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000161g6IAA,006Dm000001qzLMIAY,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001qzSDIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000161iaIAA,006Dm000001qzMtIAI,Contact Sales,Solution Design,63000,0,[REDACTED],[REDACTED]
003Dm00000161c4IAA,006Dm000001qzHjIAI,Contact Sales,Proposal,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000161dRIAQ,006Dm000001qzJGIAY,Contact Sales,[REDACTED] Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000161GYIAY,006Dm000001qz9BIAQ,Contact Sales,Proposal,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000161aiIAA,006Dm000001qzG8IAI,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm00000161GdIAI,006Dm000001qz9GIAQ,Contact Sales,Proposal,105000,0,[REDACTED],[REDACTED]
003Dm00000161A0IAI,006Dm000001qz6vIAA,Contact Sales,Legal Negotiation,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002SvFddQAF,006Dm000001qz7yIAA,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm000001619WIAQ,006Dm000001qz6CIAQ,Contact Sales,Rejected [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000161KrIAI,006Dm000001qzAYIAY,Contact Sales,[REDACTED] Closed Won,3192,0,[REDACTED],[REDACTED]
003Dm00000161ZVIAY,006Dm000001qzFTIAY,Drift,Referred to [REDACTED],39900,0,[REDACTED],[REDACTED]
003Dm00000161IKIAY,006Dm000001qzA9IAI,Contact Sales,Proposal,90000,0,[REDACTED],[REDACTED]
003Dm00000160rCIAQ,006Dm000001qypkIAA,Contact Sales,Solution Design,40000,0,[REDACTED],[REDACTED]
003Dm00000160sUIAQ,006Dm000001qyqTIAQ,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm00000160pKIAQ,006Dm000001qypQIAQ,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000160r8IAA,006Dm000001qypaIAA,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
[REDACTED],006Dm000001qysFIAQ,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
003Dm00000160yrIAA,006Dm000001qyycIAA,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm00000160oCIAQ,006Dm000001qyorIAA,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm00000160tNIAQ,006Dm000001qyrWIAQ,Outbound,Closed Lost,52000,0,[REDACTED],[REDACTED]
003Dm000001613IIAQ,006Dm000001qz38IAA,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000160oWIAQ,[REDACTED],Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm00000160o3IAA,006Dm000001qyocIAA,Contact Sales,Closed Lost,78000,0,[REDACTED],[REDACTED]
003Dm00000160lMIAQ,006Dm000001qynjIAA,Contact Sales,Solution Design,40000,0,[REDACTED],[REDACTED]
003Dm00000160UhIAI,006Dm000001qycgIAA,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm00000160RNIAY,006Dm000001qyazIAA,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm00000160diIAA,006Dm000001qyjSIAQ,Contact Sales,Referred to [REDACTED],45000,0,[REDACTED],[REDACTED]
003Dm00000160RcIAI,006Dm000001qyb9IAA,Nurture,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm00000160TPIAY,006Dm000001qyc8IAA,Contact Sales,Solution Design,60000,0,[REDACTED],[REDACTED]
003Dm00000160QUIAY,006Dm000001qyaaIAA,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm00000160dUIAQ,006Dm000001qyjDIAQ,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm000001609gIAA,006Dm000001qyS7IAI,Contact Sales,Closed Won,[REDACTED],[REDACTED],[REDACTED],[REDACTED]
003Dm000001600HIAQ,006Dm000001qyMJIAY,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm00000160I2IAI,006Dm000001qyYFIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002U6RljQAF,006Dm000001qyNlIAI,Outbound,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm000001604WIAQ,006Dm000001qyOKIAY,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm000001604CIAQ,006Dm000001qyOFIAY,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm000001609lIAA,006Dm000001qySCIAY,Nurture,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm000001605AIAQ,006Dm000001qyOoIAI,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm[REDACTED]IAA,006Dm000001qyRTIAY,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm000001602gIAA,006Dm000001qyNbIAI,Contact Sales,[REDACTED] Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015zeAIAQ,006Dm000001qy9jIAA,Web Content,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015zzXIAQ,006Dm000001qyLQIAY,Contact Sales,Proposal,50000,0,[REDACTED],[REDACTED]
003Dm0000015zimIAA,[REDACTED],Contact Sales,Solution Design,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015zihIAA,006Dm000001qyDvIAI,Contact Sales,Closed Won,30000,30000,[REDACTED],[REDACTED]
003Dm0000015zdWIAQ,006Dm000001qy8vIAA,Contact Sales,Legal Negotiation,49500,0,[REDACTED],[REDACTED]
003Dm0000015zd7IAA,006Dm000001qy8qIAA,Contact Sales,Closed Lost,15000,0,[REDACTED],[REDACTED]
003Dm0000015zC7IAI,006Dm000001qxzAIAQ,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
003Dm0000015zcJIAQ,006Dm000001qy8WIAQ,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015zAuIAI,006Dm000001qxxsIAA,Drift,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015zIfIAI,006Dm000001qy2xIAA,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000015zQBIAY,006Dm000001qy5DIAQ,Webinar,Closed Lost,35000,0,[REDACTED],[REDACTED]
003Dm0000015z93IAA,006Dm000001qxw1IAA,Contact Sales,Closed Won,45000,45000,[REDACTED],[REDACTED]
003Dm0000016EZYIA2,006Dm000001qxw1IAA,Contact Sales,Closed Won,45000,45000,[REDACTED],[REDACTED]
003Dm0000016LMBIA2,006Dm000001qxw1IAA,Contact Sales,Closed Won,45000,45000,[REDACTED],[REDACTED]
003Dm0000015zFpIAI,006Dm000001qy1kIAA,Nurture,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000015zIAIAY,006Dm000001qy2sIAA,Contact Sales,Rejected [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015zFuIAI,006Dm000001qy1pIAA,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000015zJcIAI,006Dm000001qy3MIAQ,Contact Sales,Closed Won,60000,60000,[REDACTED],[REDACTED]
003Dm0000016hhgIAA,006Dm000001qy3MIAQ,Contact Sales,Closed Won,60000,60000,[REDACTED],[REDACTED]
[REDACTED],006Dm000001qxhzIAA,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015yreIAA,006Dm000001qxnEIAQ,Contact Sales,Closed Won,[REDACTED],[REDACTED],[REDACTED],[REDACTED]
003Dm0000031lDZIAY,006Dm000001qxnEIAQ,Contact Sales,Closed Won,[REDACTED],[REDACTED],[REDACTED],[REDACTED]
003Dm0000015z4IIAQ,006Dm000001qxvIIAQ,Contact Sales,Closed Lost,50850,0,[REDACTED],[REDACTED]
003Dm0000015ytLIAQ,006Dm000001qxnsIAA,Contact Sales,Closed Lost,44000,0,[REDACTED],[REDACTED]
003Dm0000015ynIIAQ,006Dm000001qxiiIAA,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
003Dm0000015yncIAA,006Dm000001qxjCIAQ,Contact Sales,Closed Won,90000,90000,[REDACTED],[REDACTED]
003Dm0000030w7VIAQ,006Dm000001qxjCIAQ,Contact Sales,Closed Won,90000,90000,[REDACTED],[REDACTED]
003Dm0000015yu9IAA,[REDACTED],Contact Sales,Closed Lost,85000,0,[REDACTED],[REDACTED]
003Dm0000015zN9IAI,[REDACTED],Contact Sales,Closed Lost,85000,0,[REDACTED],[REDACTED]
003Dm0000015ytWIAQ,006Dm000001qxoDIAQ,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000015ynrIAA,006Dm000001qxjMIAQ,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015yoGIAQ,006Dm000001qxjMIAQ,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015ykdIAA,006Dm000001qxghIAA,Contact Sales,Proposal,50000,0,[REDACTED],[REDACTED]
003Dm0000015yn8IAA,006Dm000001qxi9IAA,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
0031R00002JWHylQAH,006Dm000001qxYYIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015yQYIAY,006Dm000001qxYYIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015yS5IAI,006Dm000001qxYYIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015yT8IAI,006Dm000001qxaUIAQ,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016KASIA2,006Dm000001qxaUIAQ,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031DWJIA2,006Dm000001qxaUIAQ,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015yQJIAY,006Dm000001qxYOIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015yStIAI,006Dm000001qxaKIAQ,Outbound,Closed Lost,40320,0,[REDACTED],[REDACTED]
003Dm0000015yPzIAI,006Dm000001qxY4IAI,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000015yQ9IAI,006Dm000001qxYJIAY,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000015ySPIAY,[REDACTED],Drift,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000015yV4IAI,006Dm000001qxc1IAA,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015yJpIAI,006Dm000001qxUWIAY,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015xsjIAA,006Dm000001qxKbIAI,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015yPLIAY,006Dm000001qxXLIAY,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015xrRIAQ,006Dm000001qxJsIAI,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000015xemIAA,006Dm000001qxAbIAI,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015xljIAA,006Dm000001qxFqIAI,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm0000015xmjIAA,006Dm000001qxGtIAI,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
